additional_properties,id,name,type,tags,kind,billing_account_id,billing_account_name,billing_period_start_date,billing_period_end_date,billing_profile_id,billing_profile_name,account_owner_id,account_name,subscription_id,subscription_name,date,product,part_number,meter_id,meter_details,quantity,effective_price,cost,unit_price,billing_currency,resource_location,consumed_service,resource_id,resource_name,service_info1,service_info2,additional_info,invoice_section,cost_center,resource_group,reservation_id,reservation_name,product_order_id,product_order_name,offer_id,is_azure_credit_eligible,term,publisher_name,publisher_type,plan_name,charge_type,frequency,UsageType,ImageType,ServiceType,VMName,VMProperties,VCPUs,CPUs,StorageService,ResourceType,PipelineType,DataTransferDirection,DataCenter,NetworkBucket,ContainerId,CRPVMId,UsageResourceKind,EmittingService,AHB,vCores,SLO,UniqueResourceId,ResourceCategory
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202104/providers/Microsoft.Consumption/usageDetails/fac46fe6-0fda-1a20-7873-7e92b67fd038,fac46fe6-0fda-1a20-7873-7e92b67fd038,Microsoft.Consumption/usageDetails,{'ms-resource-usage': 'azure-cloud-shell'},legacy,None,None,2021-03-19,2021-04-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-04-04,None,None,ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf,None,0.166656,0.050532048504487,0.008421469075564,0.0,EUR,EU West,Microsoft.Storage,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/cloud-shell-storage-westeurope/providers/Microsoft.Storage/storageAccounts/csb10030000892feb3e,csb10030000892feb3e,None,None,None,None,None,cloud-shell-storage-westeurope,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202104/providers/Microsoft.Consumption/usageDetails/4b55c87c-1d13-4994-512b-132dd4ffd488,4b55c87c-1d13-4994-512b-132dd4ffd488,Microsoft.Consumption/usageDetails,{'ms-resource-usage': 'azure-cloud-shell'},legacy,None,None,2021-03-19,2021-04-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-04-04,None,None,3e3981ec-a567-4790-9b06-484295b9b3dc,None,0.0006,0.003891050583658,2.33463035e-06,0.0,EUR,EU West,Microsoft.Storage,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/cloud-shell-storage-westeurope/providers/Microsoft.Storage/storageAccounts/shellondemand,shellondemand,None,None,None,None,None,cloud-shell-storage-westeurope,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202104/providers/Microsoft.Consumption/usageDetails/c0cee732-fd3a-821c-7b78-9f899c9a9350,c0cee732-fd3a-821c-7b78-9f899c9a9350,Microsoft.Consumption/usageDetails,{'ms-resource-usage': 'azure-cloud-shell'},legacy,None,None,2021-03-19,2021-04-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-04-04,None,None,b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52,None,0.0146,0.000322095769809,4.702598239e-06,0.0,EUR,EU West,Microsoft.Storage,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/cloud-shell-storage-westeurope/providers/Microsoft.Storage/storageAccounts/shellondemand,shellondemand,None,None,None,None,None,cloud-shell-storage-westeurope,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202104/providers/Microsoft.Consumption/usageDetails/d203dcbe-8e17-d2ae-f5c9-4b710917ed22,d203dcbe-8e17-d2ae-f5c9-4b710917ed22,Microsoft.Consumption/usageDetails,None,legacy,None,None,2021-03-19,2021-04-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-04-06,None,None,559511c2-b12c-485e-aff5-df87cb96db89,None,0.033336,8.9080373623644,0.29695833351178,0.0,EUR,FR Central,Microsoft.Compute,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/VEEAMBACKUPFORO365/providers/Microsoft.Compute/disks/VBO365Server_OsDisk_1_6e45bb8652c04c95a49a440ff78014bd,VBO365Server_OsDisk_1_6e45bb8652c04c95a49a440ff78014bd,None,None,None,None,None,VEEAMBACKUPFORO365,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202104/providers/Microsoft.Consumption/usageDetails/81abf61c-8d08-8794-adf5-bdf643da5280,81abf61c-8d08-8794-adf5-bdf643da5280,Microsoft.Consumption/usageDetails,None,legacy,None,None,2021-03-19,2021-04-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-04-04,None,None,8a752c6d-6098-4f15-8828-3716ba46d524,None,0.0006,0.016580310880829,9.948186528e-06,0.0,EUR,EU West,Microsoft.Storage,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/cloud-shell-storage-westeurope/providers/Microsoft.Storage/storageAccounts/csb10030000892feb3e,csb10030000892feb3e,None,None,"{  ""StorageService"": ""Blob""}",None,None,cloud-shell-storage-westeurope,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,Blob,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202104/providers/Microsoft.Consumption/usageDetails/4282f73f-4b21-5810-7f53-02b49aa419fa,4282f73f-4b21-5810-7f53-02b49aa419fa,Microsoft.Consumption/usageDetails,None,legacy,None,None,2021-03-19,2021-04-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-04-04,None,None,d1632310-2c4c-406b-85ec-14a68f6fa75e,None,24.0,0.010451436844459,0.250834484267025,0.0,EUR,US West,Microsoft.Compute,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/ILKILAB/providers/Microsoft.Compute/virtualMachines/agorakube-doc,agorakube-doc,None,None,"{  ""UsageType"": ""ComputeHR"",  ""ImageType"": ""Canonical"",  ""ServiceType"": ""Standard_B1s"",  ""VMName"": null,  ""VMProperties"": null,  ""VCPUs"": 1,  ""CPUs"": 0}",None,None,ILKILAB,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,ComputeHR,Canonical,Standard_B1s,,,1,0,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202104/providers/Microsoft.Consumption/usageDetails/1e3da79b-293b-0c40-8174-8ef05e571029,1e3da79b-293b-0c40-8174-8ef05e571029,Microsoft.Consumption/usageDetails,None,legacy,None,None,2021-03-19,2021-04-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-04-06,None,None,beb1457b-1ab8-4e38-8021-bf7e39b1014b,None,9.6e-05,0.041054514530366,3.941233395e-06,0.0,EUR,Intercontinental,Microsoft.Compute,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/VEEAMBACKUPFORO365/providers/Microsoft.Compute/virtualMachines/VBO365Server,VBO365Server,None,None,"{  ""ResourceType"": ""Bandwidth"",  ""UsageResourceKind"": ""DataTrOut:Windows_Iaas_Software_Store|Standard_D4s_v3|c7a1714f-79f5-4727-8d40-65170c14f0cb|7aac7587-3d84-4991-91af-216ed612a0e9:Windows:Running"",  ""DataCenter"": ""PAR20"",  ""NetworkBucket"": ""DM1"",  ""PipelineType"": ""v2_late""}",None,None,VEEAMBACKUPFORO365,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,Bandwidth,v2_late,,PAR20,DM1,,,DataTrOut:Windows_Iaas_Software_Store|Standard_D4s_v3|c7a1714f-79f5-4727-8d40-65170c14f0cb|7aac7587-3d84-4991-91af-216ed612a0e9:Windows:Running,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202104/providers/Microsoft.Consumption/usageDetails/82f4a97b-82f8-148c-fcd3-2e609cd56871,82f4a97b-82f8-148c-fcd3-2e609cd56871,Microsoft.Consumption/usageDetails,None,legacy,None,None,2021-03-19,2021-04-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-04-05,None,None,8a752c6d-6098-4f15-8828-3716ba46d524,None,0.0006,0.016580310880829,9.948186528e-06,0.0,EUR,EU West,Microsoft.Storage,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/cloud-shell-storage-westeurope/providers/Microsoft.Storage/storageAccounts/csb10037ffe9f617530,csb10037ffe9f617530,None,None,"{  ""StorageService"": ""Blob""}",None,None,cloud-shell-storage-westeurope,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,Blob,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202104/providers/Microsoft.Consumption/usageDetails/ab123e7b-3191-d3de-9ca5-dbb3a02173b9,ab123e7b-3191-d3de-9ca5-dbb3a02173b9,Microsoft.Consumption/usageDetails,None,legacy,None,None,2021-03-19,2021-04-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-04-06,None,None,8a752c6d-6098-4f15-8828-3716ba46d524,None,0.0006,0.016580310880829,9.948186528e-06,0.0,EUR,EU West,Microsoft.Storage,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/cloud-shell-storage-westeurope/providers/Microsoft.Storage/storageAccounts/csb10030000892feb3e,csb10030000892feb3e,None,None,"{  ""StorageService"": ""Blob""}",None,None,cloud-shell-storage-westeurope,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,Blob,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202104/providers/Microsoft.Consumption/usageDetails/87f5b27f-5a40-02a7-7247-95aae1e25480,87f5b27f-5a40-02a7-7247-95aae1e25480,Microsoft.Consumption/usageDetails,{'ms-resource-usage': 'azure-cloud-shell'},legacy,None,None,2021-03-19,2021-04-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-04-06,None,None,3e3981ec-a567-4790-9b06-484295b9b3dc,None,0.0006,0.003891050583658,2.33463035e-06,0.0,EUR,EU West,Microsoft.Storage,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/cloud-shell-storage-westeurope/providers/Microsoft.Storage/storageAccounts/csb1003bffda469397b,csb1003bffda469397b,None,None,None,None,None,cloud-shell-storage-westeurope,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202104/providers/Microsoft.Consumption/usageDetails/9d4d66fc-fcd0-8e77-db09-f6d9249ceba9,9d4d66fc-fcd0-8e77-db09-f6d9249ceba9,Microsoft.Consumption/usageDetails,None,legacy,None,None,2021-03-19,2021-04-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-04-04,None,None,b6a4e046-5d4d-47a5-b1b3-bc55bb91b122,None,0.033336,4.4513515871885,0.148390256510516,0.0,EUR,US West,Microsoft.Compute,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/ILKILAB/providers/Microsoft.Compute/disks/agorakube-doc_disk1_d11c470921de4746815b4646fb1c31d1,agorakube-doc_disk1_d11c470921de4746815b4646fb1c31d1,None,None,None,None,None,ILKILAB,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202104/providers/Microsoft.Consumption/usageDetails/d5266850-b072-9865-fb7a-7dee8bfe72bf,d5266850-b072-9865-fb7a-7dee8bfe72bf,Microsoft.Consumption/usageDetails,{'ms-resource-usage': 'azure-cloud-shell'},legacy,None,None,2021-03-19,2021-04-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-04-06,None,None,b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52,None,0.0146,0.000322095769809,4.702598239e-06,0.0,EUR,EU West,Microsoft.Storage,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/cloud-shell-storage-westeurope/providers/Microsoft.Storage/storageAccounts/csb10030000892feb3e,csb10030000892feb3e,None,None,None,None,None,cloud-shell-storage-westeurope,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202104/providers/Microsoft.Consumption/usageDetails/a8ccdcaa-127c-cb85-4dd8-1457fff7e46c,a8ccdcaa-127c-cb85-4dd8-1457fff7e46c,Microsoft.Consumption/usageDetails,None,legacy,None,None,2021-03-19,2021-04-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-04-06,None,None,6f344f4b-7c91-4026-915a-a1b597793be1,None,36.0,0.084313725490196,3.03529411764706,0.0,EUR,FR Central,Microsoft.Sql,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB/resourceGroups/ilkilab/providers/Microsoft.Sql/servers/testilkibi01/databases/database01,database01,None,None,"{  ""AHB"": ""False"",  ""vCores"": 4}",None,None,ilkilab,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,False,4,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202104/providers/Microsoft.Consumption/usageDetails/e4508903-19ad-3492-c818-a94623082ba9,e4508903-19ad-3492-c818-a94623082ba9,Microsoft.Consumption/usageDetails,{'ms-resource-usage': 'azure-cloud-shell'},legacy,None,None,2021-03-19,2021-04-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-04-05,None,None,ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf,None,0.166656,0.050532048504487,0.008421469075564,0.0,EUR,EU West,Microsoft.Storage,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/cloud-shell-storage-westeurope/providers/Microsoft.Storage/storageAccounts/csb10037ffe9f617530,csb10037ffe9f617530,None,None,None,None,None,cloud-shell-storage-westeurope,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202104/providers/Microsoft.Consumption/usageDetails/64b09208-0ee4-8a32-bb28-298d3132fe5a,64b09208-0ee4-8a32-bb28-298d3132fe5a,Microsoft.Consumption/usageDetails,None,legacy,None,None,2021-03-19,2021-04-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-04-06,None,None,4d821045-b97f-4135-9340-3f267e1fc932,None,16.0,0.160490196078431,2.5678431372549,0.0,EUR,FR Central,Microsoft.Sql,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB/resourceGroups/ilkilab/providers/Microsoft.Sql/servers/testilkibi01/databases/database02,database02,None,None,"{  ""vCores"": 2,  ""SLO"": ""SQLDB_GP_Gen5_2"",  ""UniqueResourceId"": ""E47C98BE-01FE-4E14-9048-B11CEB4B60D5""}",None,None,ilkilab,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,2,SQLDB_GP_Gen5_2,E47C98BE-01FE-4E14-9048-B11CEB4B60D5,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202104/providers/Microsoft.Consumption/usageDetails/e6849351-ab80-bb0d-6111-289287e09a53,e6849351-ab80-bb0d-6111-289287e09a53,Microsoft.Consumption/usageDetails,{'ms-resource-usage': 'azure-cloud-shell'},legacy,None,None,2021-03-19,2021-04-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-04-06,None,None,ed8a651a-e0a3-4de6-a8ae-3b4ce8cb72cf,None,0.166656,0.050532048504487,0.008421469075564,0.0,EUR,EU West,Microsoft.Storage,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/cloud-shell-storage-westeurope/providers/Microsoft.Storage/storageAccounts/csb1003bffda469397b,csb1003bffda469397b,None,None,None,None,None,cloud-shell-storage-westeurope,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202104/providers/Microsoft.Consumption/usageDetails/7f49699a-8ac9-f708-8a93-ad1333b66662,7f49699a-8ac9-f708-8a93-ad1333b66662,Microsoft.Consumption/usageDetails,None,legacy,None,None,2021-03-19,2021-04-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-04-05,None,None,b6a4e046-5d4d-47a5-b1b3-bc55bb91b122,None,0.033336,4.4513515871885,0.148390256510516,0.0,EUR,US West,Microsoft.Compute,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/ILKILAB/providers/Microsoft.Compute/disks/agorakube-doc_disk1_d11c470921de4746815b4646fb1c31d1,agorakube-doc_disk1_d11c470921de4746815b4646fb1c31d1,None,None,None,None,None,ILKILAB,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202104/providers/Microsoft.Consumption/usageDetails/10a84ee3-f4f8-0b7c-a615-4a37bf39cd23,10a84ee3-f4f8-0b7c-a615-4a37bf39cd23,Microsoft.Consumption/usageDetails,{'ms-resource-usage': 'azure-cloud-shell'},legacy,None,None,2021-03-19,2021-04-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-04-06,None,None,b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52,None,0.014,0.000322095769809,4.509340777e-06,0.0,EUR,EU West,Microsoft.Storage,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/cloud-shell-storage-westeurope/providers/Microsoft.Storage/storageAccounts/csb1003bffda469397b,csb1003bffda469397b,None,None,None,None,None,cloud-shell-storage-westeurope,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202104/providers/Microsoft.Consumption/usageDetails/1ac6cae4-9e03-2e11-5ac3-d064fece39b1,1ac6cae4-9e03-2e11-5ac3-d064fece39b1,Microsoft.Consumption/usageDetails,None,legacy,None,None,2021-03-19,2021-04-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-04-06,None,None,8a752c6d-6098-4f15-8828-3716ba46d524,None,0.0006,0.016580310880829,9.948186528e-06,0.0,EUR,FR Central,Microsoft.Storage,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/veeambackupforo365/providers/Microsoft.Storage/storageAccounts/storageaccountveeamo365,storageaccountveeamo365,None,None,"{  ""StorageService"": ""Blob""}",None,None,veeambackupforo365,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,Blob,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202104/providers/Microsoft.Consumption/usageDetails/3ddcacf9-1c1b-2b31-1710-627d1e9cfa9e,3ddcacf9-1c1b-2b31-1710-627d1e9cfa9e,Microsoft.Consumption/usageDetails,{'ms-resource-usage': 'azure-cloud-shell'},legacy,None,None,2021-03-19,2021-04-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-04-06,None,None,b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52,None,0.0158,0.000322095769809,5.089113163e-06,0.0,EUR,EU West,Microsoft.Storage,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/cloud-shell-storage-westeurope/providers/Microsoft.Storage/storageAccounts/shellondemand,shellondemand,None,None,None,None,None,cloud-shell-storage-westeurope,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202104/providers/Microsoft.Consumption/usageDetails/f2038d79-3ee8-dbce-d2bc-893cecf16737,f2038d79-3ee8-dbce-d2bc-893cecf16737,Microsoft.Consumption/usageDetails,{'backup': 'o365'},legacy,None,None,2021-03-19,2021-04-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-04-05,None,None,7d9d7fc3-33d0-422c-9d88-5e5ef470dac1,None,0.0006,0.00507614213198,3.045685279e-06,0.0,EUR,FR Central,Microsoft.Storage,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/VeeamBackupforO365/providers/Microsoft.Storage/storageAccounts/storageaccountveeamo365,storageaccountveeamo365,None,None,None,None,None,VeeamBackupforO365,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202104/providers/Microsoft.Consumption/usageDetails/cc5d8fe5-e46f-0404-eeb7-d5e5e1032c65,cc5d8fe5-e46f-0404-eeb7-d5e5e1032c65,Microsoft.Consumption/usageDetails,{'ms-resource-usage': 'azure-cloud-shell'},legacy,None,None,2021-03-19,2021-04-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-04-04,None,None,b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52,None,0.0146,0.000322095769809,4.702598239e-06,0.0,EUR,EU West,Microsoft.Storage,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/cloud-shell-storage-westeurope/providers/Microsoft.Storage/storageAccounts/csb10030000892feb3e,csb10030000892feb3e,None,None,None,None,None,cloud-shell-storage-westeurope,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
{},/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/providers/Microsoft.Billing/billingPeriods/202104/providers/Microsoft.Consumption/usageDetails/85cf4845-22c9-588a-e20c-50d41fa6bf52,85cf4845-22c9-588a-e20c-50d41fa6bf52,Microsoft.Consumption/usageDetails,None,legacy,None,None,2021-03-19,2021-04-18,/subscriptions/C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,None,None,C7A1714F-79F5-4727-8D40-65170C14F0CB,Microsoft Partner Network,2021-04-06,None,None,9cb0bde8-bc0d-468c-8423-a25fe06779d3,None,0.0005,0.0,0.0,0.0,EUR,FR Central,Microsoft.Storage,/subscriptions/c7a1714f-79f5-4727-8d40-65170c14f0cb/resourceGroups/ilkilab/providers/Microsoft.Storage/storageAccounts/sqlva4tnuuztup5wgk,sqlva4tnuuztup5wgk,None,None,None,None,None,ilkilab,None,None,None,None,MS-AZR-0025P,False,None,None,Azure,None,Usage,UsageBased,,,,,,,,,,,,,,,,,,,,,,
